chr	start	end	local_h2g	pos	color
2	32410046	32410160	115	125774542	black
2	32411082	32411597	516	125775979	black
2	32411598	32415731	4134	125780113	black
2	32415732	32416257	526	125780639	black
2	32416795	32417081	287	125781463	black
2	32417086	32421155	4070	125785537	black
2	32421141	32421169	29	125785551	black
2	32421158	32421209	52	125785591	black
2	32421207	32421418	212	125785800	black
2	32421439	32421855	417	125786237	black
2	32422109	32422763	655	125787145	black
2	32422809	32423488	680	125787870	black
2	32423489	32423591	103	125787973	black
2	32423576	32424728	1153	125789110	black
2	32424900	32425019	120	125789401	black
2	32426166	32426213	48	125790595	black
2	32427164	32427492	329	125791874	black
2	32427497	32427587	91	125791969	black
2	32427590	32427682	93	125792064	black
2	32427685	32427731	47	125792113	black
2	32427703	32427788	86	125792170	black
2	32429537	32429630	94	125794012	black
2	32430919	32431005	87	125795387	black
2	32431497	32431542	46	125795924	black
2	32432146	32433745	1600	125798127	black
2	32433764	32434152	389	125798534	black
2	32435119	32435182	64	125799564	black
2	32435455	32436650	1196	125801032	black
2	32436735	32436773	39	125801155	black
2	32436851	32437487	637	125801869	black
2	32437841	32438258	418	125802640	black
2	32439281	32439453	173	125803835	black
2	32439454	32439563	110	125803945	black
2	32439568	32439867	300	125804249	black
2	32442511	32442560	50	125806942	black
2	32444074	32444564	491	125808946	black
2	32444649	32444971	323	125809353	black
2	32445062	32445118	57	125809500	black
2	32445119	32445303	185	125809685	black
2	32445298	32446042	745	125810424	black
2	32446042	32446287	246	125810669	black
2	32446362	32446557	196	125810939	black
2	32446674	32446823	150	125811205	black
2	32446997	32448060	1064	125812442	black
2	32448063	32448161	99	125812543	black
2	32448187	32448251	65	125812633	black
2	32448395	32448451	57	125812833	black
2	32448511	32448877	367	125813259	black
2	32448884	32449026	143	125813408	black
2	32449027	32449067	41	125813449	black
2	32449057	32449410	354	125813792	black
2	32449415	32449569	155	125813951	black
2	32450416	32450555	140	125814937	black
2	32450633	32450764	132	125815146	black
2	32450853	32451096	244	125815478	black
2	32451129	32451270	142	125815652	black
2	32451463	32451682	220	125816064	black
2	32451684	32451957	274	125816339	black
2	32451958	32452187	230	125816569	black
2	32452189	32452381	193	125816763	black
2	32452381	32452617	237	125816999	black
2	32452382	32452442	61	125816824	black
2	32452509	32452669	161	125817051	black
2	32452653	32452667	15	125817049	black
2	32452668	32452898	231	125817280	black
2	32452899	32453091	193	125817473	black
2	32453093	32453142	50	125817524	black
2	32453094	32453144	51	125817526	black
2	32453173	32453389	217	125817771	black
2	32453248	32453395	148	125817777	black
2	32453678	32453730	53	125818112	black
2	32453850	32453879	30	125818261	black
2	32453965	32454102	138	125818484	black
2	32454007	32454108	102	125818490	black
2	32454130	32456020	1891	125820402	black
2	32456001	32456088	88	125820470	black
2	32456087	32456348	262	125820730	black
2	32456279	32456880	602	125821262	black
2	32456442	32457108	667	125821490	black
2	32457142	32457624	483	125822006	black
2	32457810	32458627	818	125823009	black
2	32458599	32459286	688	125823668	black
2	32459284	32463964	4681	125828346	black
2	32463966	32464121	156	125828503	black
2	32464152	32464308	157	125828690	black
2	32464309	32465079	771	125829461	black
2	32465095	32465131	37	125829513	black
2	32466457	32466873	417	125831255	black
2	32467852	32467943	92	125832325	black
2	32467936	32468021	86	125832403	black
2	32468153	32468276	124	125832658	black
2	32468326	32468357	32	125832739	black
2	32468396	32468477	82	125832859	black
2	32468479	32468588	110	125832970	black
2	32468593	32468892	300	125833274	black
2	32471194	32471287	94	125835669	black
2	32472459	32472533	75	125836915	black
2	32472742	32473492	751	125837874	black
2	32473780	32473807	28	125838189	black
2	32474980	32475142	163	125839524	black
2	32475262	32475428	167	125839810	black
2	32475722	32475902	181	125840284	black
2	32476004	32476020	17	125840402	black
2	32476332	32476370	39	125840752	black
2	32476698	32476752	55	125841134	black
2	32476867	32477069	203	125841451	black
2	32477070	32477105	36	125841487	black
2	32477130	32478308	1179	125842690	black
2	32478354	32479054	701	125843436	black
2	32479045	32479122	78	125843504	black
2	32479121	32479236	116	125843618	black
2	32479238	32479761	524	125844143	black
2	32479765	32480030	266	125844412	black
2	32479991	32480043	53	125844425	black
2	32480121	32480661	541	125845043	black
2	32480913	32481089	177	125845471	black
2	32481354	32482107	754	125846489	black
2	32482230	32484595	2366	125848977	black
2	32484599	32485470	872	125849852	black
2	32485471	32485707	237	125850089	black
2	32485708	32485893	186	125850275	black
2	32485894	32489739	3846	125854121	black
2	32489430	32489688	259	125854070	black
2	32489689	32489721	33	125854103	black
2	32489722	32489816	95	125854198	black
2	32489723	32489739	17	125854121	black
2	32489740	32490419	680	125854801	black
2	32489817	32489852	36	125854234	black
2	32490338	32490453	116	125854835	black
2	32490400	32490424	25	125854806	black
2	32490425	32490471	47	125854853	black
2	32490471	32490597	126	125854978	red
2	32995047	32995077	31	126359459	black
2	32995199	32995237	39	126359619	black
2	32995826	32995851	26	126360233	black
2	32995909	32995946	38	126360328	black
2	32997706	32997875	170	126362257	black
2	32997754	32997901	148	126362283	black
2	32998088	32998201	114	126362583	black
2	32998211	32998321	111	126362703	black
2	32998244	32998379	136	126362761	black
2	32998381	32998698	318	126363080	black
2	32998728	32999038	311	126363420	black
2	32998729	32999076	348	126363458	black
2	32999297	32999391	95	126363773	black
2	33001107	33001146	40	126365528	black
2	33002029	33002061	33	126366443	black
2	33002175	33002224	50	126366606	black
2	33002230	33002379	150	126366761	black
2	33002403	33002446	44	126366828	black
2	33002879	33002928	50	126367310	black
2	33003032	33003057	26	126367439	black
2	33003115	33003152	38	126367534	black
2	33003791	33003886	96	126368268	black
2	33003957	33003993	37	126368375	black
2	33004232	33004265	34	126368647	black
2	33004299	33004436	138	126368818	black
2	33005042	33005090	49	126369472	black
2	33005196	33005285	90	126369667	black
2	33006270	33006360	91	126370742	black
2	33006343	33006446	104	126370828	black
2	33006361	33006377	17	126370759	black
2	33007111	33007389	279	126371771	black
2	33007520	33007605	86	126371987	black
2	33007650	33007924	275	126372306	black
2	33007925	33008254	330	126372636	black
2	33008253	33008339	87	126372721	black
2	33008340	33008350	11	126372732	black
2	33008553	33008694	142	126373076	black
2	33008757	33009065	309	126373447	black
2	33009075	33009200	126	126373582	black
2	33009240	33009306	67	126373688	black
2	33009576	33009648	73	126374030	black
2	33010035	33010461	427	126374843	black
2	33010462	33010492	31	126374874	black
2	33010493	33012569	2077	126376951	black
2	33012569	33012911	343	126377293	black
2	33012912	33016513	3602	126380895	black
2	33016467	33016522	56	126380904	black
2	33016499	33019032	2534	126383414	black
2	33019033	33019224	192	126383606	black
2	33019330	33019352	23	126383734	black
2	33019487	33020178	692	126384560	black
2	33020306	33020531	226	126384913	black
2	33020532	33021449	918	126385831	black
2	33020710	33021670	961	126386052	black
2	33022151	33022560	410	126386942	black
2	33022551	33022671	121	126387053	black
2	33022672	33022895	224	126387277	black
2	33022896	33023025	130	126387407	black
2	33023026	33023118	93	126387500	black
2	33023119	33023248	130	126387630	black
2	33023249	33023982	734	126388364	black
2	33023979	33024134	156	126388516	black
2	33024136	33024528	393	126388910	black
2	33024512	33024644	133	126389026	black
2	33024638	33024833	196	126389215	black
2	33024909	33025095	187	126389477	black
2	33024984	33025151	168	126389533	black
2	33025221	33026245	1025	126390627	black
2	33026252	33026534	283	126390916	black
2	33026842	33026872	31	126391254	black
2	33027040	33027090	51	126391472	black
2	33027227	33028113	887	126392495	black
2	33028109	33028179	71	126392561	black
2	33028180	33028340	161	126392722	black
2	33028341	33028436	96	126392818	black
2	33028398	33028563	166	126392945	black
2	33028654	33028811	158	126393193	black
2	33028738	33028868	131	126393250	black
2	33029216	33029268	53	126393650	black
2	33030099	33030469	371	126394851	black
2	33030198	33030563	366	126394945	black
2	33031080	33031430	351	126395812	black
2	33031569	33031845	277	126396227	black
2	33031836	33032219	384	126396601	black
2	33032769	33032790	22	126397172	black
2	33033143	33033432	290	126397814	black
2	33033462	33034020	559	126398402	black
2	33034338	33034448	111	126398830	black
2	33034449	33034593	145	126398975	black
2	33034594	33034795	202	126399177	black
2	33034824	33034870	47	126399252	black
2	33034960	33035370	411	126399752	black
2	33035110	33035868	759	126400250	black
2	33035467	33035972	506	126400354	black
2	33035994	33036814	821	126401196	black
2	33037826	33037844	19	126402226	black
2	33037964	33038016	53	126402398	black
2	33038192	33038217	26	126402599	black
2	33038334	33038375	42	126402757	black
2	33038615	33038683	69	126403065	black
2	33038866	33039074	209	126403456	black
2	33039945	33039980	36	126404362	black
2	33040906	33040948	43	126405330	black
2	33041144	33041208	65	126405590	black
2	33041859	33042121	263	126406503	black
2	33042735	33042761	27	126407143	black
2	33042762	33042783	22	126407165	black
2	33042784	33042791	8	126407173	black
2	33042902	33042941	40	126407323	black
2	33043776	33043804	29	126408186	black
2	33043925	33043974	50	126408356	black
2	33043977	33044070	94	126408452	black
2	33044172	33044212	41	126408594	black
2	33044872	33044897	26	126409279	black
2	33044955	33044992	38	126409374	black
2	33046751	33046798	48	126411180	black
2	33046799	33046920	122	126411302	black
2	33047132	33047245	114	126411627	black
2	33047255	33047365	111	126411747	black
2	33047288	33047423	136	126411805	black
2	33047425	33047742	318	126412124	black
2	33047772	33048082	311	126412464	black
2	33047773	33048120	348	126412502	black
2	33048341	33048435	95	126412817	black
2	33050151	33050190	40	126414572	black
2	33051073	33051106	34	126415488	black
2	33051220	33051269	50	126415651	black
2	33051275	33051369	95	126415751	black
2	33051369	33051424	55	126415805	red
2	33093912	33093937	26	126458319	black
2	33093995	33094032	38	126458414	black
2	33095791	33095838	48	126460220	black
2	33095839	33095960	122	126460342	black
2	33096172	33096285	114	126460667	black
2	33096295	33096405	111	126460787	black
2	33096328	33096463	136	126460845	black
2	33096465	33096782	318	126461164	black
2	33096812	33097122	311	126461504	black
2	33096813	33097160	348	126461542	black
2	33097381	33097475	95	126461857	black
2	33099193	33099232	40	126463614	black
2	33100115	33100141	27	126464523	black
2	33100270	33100319	50	126464701	black
2	33100325	33100418	94	126464800	black
2	33100521	33100547	27	126464929	black
2	33100980	33101029	50	126465411	black
2	33101133	33101158	26	126465540	black
2	33101892	33101987	96	126466369	black
2	33102058	33102094	37	126466476	black
2	33102400	33102537	138	126466919	black
2	33103141	33103157	17	126467539	black
2	33103158	33103198	41	126467580	black
2	33103269	33103319	51	126467701	black
2	33103321	33103400	80	126467782	black
2	33104385	33104475	91	126468857	black
2	33104458	33104561	104	126468943	black
2	33104476	33104492	17	126468874	black
2	33105226	33105504	279	126469886	black
2	33105635	33105720	86	126470102	black
2	33105642	33105730	89	126470112	black
2	33105660	33105735	76	126470117	black
2	33105770	33106044	275	126470426	black
2	33106045	33106370	326	126470752	black
2	33106373	33106459	87	126470841	black
2	33106460	33106470	11	126470852	black
2	33106673	33106814	142	126471196	black
2	33106877	33107188	312	126471570	black
2	33107195	33107320	126	126471702	black
2	33107360	33107426	67	126471808	black
2	33107696	33107806	111	126472188	black
2	33108151	33110682	2532	126475064	black
2	33110682	33111023	342	126475405	black
2	33111024	33114629	3606	126479011	black
2	33114583	33114638	56	126479020	black
2	33114615	33117141	2527	126481523	black
2	33117142	33117333	192	126481715	black
2	33117439	33117459	21	126481841	black
2	33117600	33118291	692	126482673	black
2	33118419	33118644	226	126483026	black
2	33118645	33119562	918	126483944	black
2	33118823	33119783	961	126484165	black
2	33120264	33120553	290	126484935	black
2	33120555	33121009	455	126485391	black
2	33120990	33121145	156	126485527	black
2	33121147	33121543	397	126485925	black
2	33121514	33121655	142	126486037	black
2	33121649	33121840	192	126486222	black
2	33121916	33122102	187	126486484	black
2	33122228	33123252	1025	126487634	black
2	33123259	33123541	283	126487923	black
2	33123849	33123887	39	126488269	black
2	33124055	33124105	51	126488487	black
2	33124242	33125128	887	126489510	black
2	33125195	33125355	161	126489737	black
2	33125356	33125451	96	126489833	black
2	33125413	33125578	166	126489960	black
2	33125662	33125749	88	126490131	black
2	33125682	33125881	200	126490263	black
2	33126229	33126281	53	126490663	black
2	33127112	33127469	358	126491851	black
2	33127211	33127576	366	126491958	black
2	33128094	33128444	351	126492826	black
2	33128583	33128859	277	126493241	black
2	33128850	33129233	384	126493615	black
2	33129527	33129805	279	126494187	black
2	33130159	33130448	290	126494830	black
2	33130478	33131037	560	126495419	black
2	33131355	33131465	111	126495847	black
2	33131466	33131610	145	126495992	black
2	33131611	33131812	202	126496194	black
2	33131837	33131879	43	126496261	black
2	33131979	33132389	411	126496771	black
2	33132129	33132887	759	126497269	black
2	33132486	33132991	506	126497373	black
2	33133013	33133833	821	126498215	black
2	33134552	33134573	22	126498955	black
2	33134690	33134731	42	126499113	black
2	33134971	33135039	69	126499421	black
2	33135222	33135430	209	126499812	black
2	33136301	33136336	36	126500718	black
2	33137265	33137307	43	126501689	black
2	33137503	33137575	73	126501957	black
2	33138226	33138488	263	126502870	black
2	33139102	33139128	27	126503510	black
2	33139129	33139150	22	126503532	black
2	33139151	33139158	8	126503540	black
2	33139269	33139308	40	126503690	black
2	33140143	33140171	29	126504553	black
